company,section_code,char_count,file
LESL,Item_15,1095,data\03_sections\LESL__10-K__0001193125-25-323811__Item_15.txt
LESL,Item_16,547,data\03_sections\LESL__10-K__0001193125-25-323811__Item_16.txt
LIVE,HEADER,46723,data\03_sections\LIVE__10-K__0001628280-23-042586__HEADER.txt
LIVE,Item_1,37496,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_1.txt
LIVE,Item_1A,62527,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_1A.txt
LIVE,Item_1B,41,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_1B.txt
LIVE,Item_2,1706,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_2.txt
LIVE,Item_3,292,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_3.txt
LIVE,Item_5,2233,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_5.txt
LIVE,Item_6,40,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_6.txt
LIVE,Item_7,27815,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_7.txt
LIVE,Item_7A,415,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_7A.txt
LIVE,Item_8,124784,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_8.txt
LIVE,Item_9,100,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_9.txt
LIVE,Item_9A,3864,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_9A.txt
LIVE,Item_9B,33,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_9B.txt
LIVE,Item_9C,113,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_9C.txt
LIVE,Item_10,25776,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_10.txt
LIVE,Item_11,14171,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_11.txt
LIVE,Item_12,3445,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_12.txt
LIVE,Item_13,10903,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_13.txt
LIVE,Item_14,1332,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_14.txt
LIVE,Item_15,658,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_15.txt
LIVE,Item_16,54,data\03_sections\LIVE__10-K__0001628280-23-042586__Item_16.txt
LIVE,Signatures,442,data\03_sections\LIVE__10-K__0001628280-23-042586__Signatures.txt
LIVE,HEADER,50116,data\03_sections\LIVE__10-K__0001628280-24-052099__HEADER.txt
LIVE,Item_1,41066,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_1.txt
LIVE,Item_1A,63467,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_1A.txt
LIVE,Item_1B,41,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_1B.txt
LIVE,Item_1C,3449,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_1C.txt
LIVE,Item_2,1775,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_2.txt
LIVE,Item_3,292,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_3.txt
LIVE,Item_5,2594,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_5.txt
LIVE,Item_6,40,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_6.txt
LIVE,Item_7,29456,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_7.txt
LIVE,Item_7A,415,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_7A.txt
LIVE,Item_8,116830,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_8.txt
LIVE,Item_9,100,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_9.txt
LIVE,Item_9A,5501,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_9A.txt
LIVE,Item_9B,33,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_9B.txt
LIVE,Item_9C,113,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_9C.txt
LIVE,Item_10,24560,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_10.txt
LIVE,Item_11,15006,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_11.txt
LIVE,Item_12,3395,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_12.txt
LIVE,Item_13,13992,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_13.txt
LIVE,Item_14,1350,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_14.txt
LIVE,Item_15,678,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_15.txt
LIVE,Item_16,54,data\03_sections\LIVE__10-K__0001628280-24-052099__Item_16.txt
LIVE,Signatures,444,data\03_sections\LIVE__10-K__0001628280-24-052099__Signatures.txt
LIVE,HEADER,46529,data\03_sections\LIVE__10-K__0001628280-25-057711__HEADER.txt
LIVE,Item_1,39948,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_1.txt
LIVE,Item_1A,64105,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_1A.txt
LIVE,Item_1B,41,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_1B.txt
LIVE,Item_1C,2939,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_1C.txt
LIVE,Item_2,1862,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_2.txt
LIVE,Item_3,292,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_3.txt
LIVE,Item_5,1948,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_5.txt
LIVE,Item_6,40,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_6.txt
LIVE,Item_7,27507,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_7.txt
LIVE,Item_7A,415,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_7A.txt
LIVE,Item_8,108900,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_8.txt
LIVE,Item_9,100,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_9.txt
LIVE,Item_9A,5533,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_9A.txt
LIVE,Item_9B,33,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_9B.txt
LIVE,Item_9C,113,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_9C.txt
LIVE,Item_10,25909,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_10.txt
LIVE,Item_11,13535,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_11.txt
LIVE,Item_12,3505,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_12.txt
LIVE,Item_13,18060,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_13.txt
LIVE,Item_14,1927,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_14.txt
LIVE,Item_16,54,data\03_sections\LIVE__10-K__0001628280-25-057711__Item_16.txt
LIVE,Signatures,442,data\03_sections\LIVE__10-K__0001628280-25-057711__Signatures.txt
LOVE,HEADER,18522,data\03_sections\LOVE__10-K__0001628280-24-015804__HEADER.txt
LOVE,Item_1,27735,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_1.txt
LOVE,Item_1A,120038,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_1A.txt
LOVE,Item_1B,43,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_1B.txt
LOVE,Item_1C,3877,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_1C.txt
LOVE,Item_2,884,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_2.txt
LOVE,Item_3,209,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_3.txt
LOVE,Item_4,79,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_4.txt
LOVE,Item_5,1680,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_5.txt
LOVE,Item_6,35,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_6.txt
LOVE,Item_7,2293,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_7.txt
LOVE,Item_7A,1688,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_7A.txt
LOVE,Item_8,365,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_8.txt
LOVE,Item_9,100,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_9.txt
LOVE,Item_9A,10901,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_9A.txt
LOVE,Item_9B,408,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_9B.txt
LOVE,Item_9C,125,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_9C.txt
LOVE,Item_10,1008,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_10.txt
LOVE,Item_11,152,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_11.txt
LOVE,Item_12,1998,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_12.txt
LOVE,Item_13,203,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_13.txt
LOVE,Item_14,198,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_14.txt
LOVE,Item_15,150,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_15.txt
LOVE,Item_16,842,data\03_sections\LOVE__10-K__0001628280-24-015804__Item_16.txt
LOVE,Signatures,65093,data\03_sections\LOVE__10-K__0001628280-24-015804__Signatures.txt
LOVE,HEADER,20430,data\03_sections\LOVE__10-K__0001628280-25-017241__HEADER.txt
LOVE,Item_1,27039,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_1.txt
LOVE,Item_1A,124116,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_1A.txt
LOVE,Item_1B,43,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_1B.txt
LOVE,Item_1C,3957,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_1C.txt
LOVE,Item_2,915,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_2.txt
LOVE,Item_3,252,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_3.txt
LOVE,Item_4,79,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_4.txt
LOVE,Item_5,2259,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_5.txt
LOVE,Item_6,35,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_6.txt
LOVE,Item_7,2450,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_7.txt
LOVE,Item_7A,1588,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_7A.txt
LOVE,Item_8,365,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_8.txt
LOVE,Item_9,121,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_9.txt
LOVE,Item_9A,8067,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_9A.txt
LOVE,Item_9B,892,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_9B.txt
LOVE,Item_9C,125,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_9C.txt
LOVE,Item_10,1008,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_10.txt
LOVE,Item_11,152,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_11.txt
LOVE,Item_12,224,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_12.txt
LOVE,Item_13,203,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_13.txt
LOVE,Item_14,198,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_14.txt
LOVE,Item_15,150,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_15.txt
LOVE,Item_16,842,data\03_sections\LOVE__10-K__0001628280-25-017241__Item_16.txt
LOVE,Signatures,67967,data\03_sections\LOVE__10-K__0001628280-25-017241__Signatures.txt
LOVE,HEADER,21312,data\03_sections\LOVE__10-K__0001628280-26-022929__HEADER.txt
LOVE,Item_1,28855,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_1.txt
LOVE,Item_1A,128937,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_1A.txt
LOVE,Item_1B,64,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_1B.txt
LOVE,Item_1C,4045,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_1C.txt
LOVE,Item_2,950,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_2.txt
LOVE,Item_3,252,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_3.txt
LOVE,Item_4,79,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_4.txt
LOVE,Item_5,2391,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_5.txt
LOVE,Item_6,35,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_6.txt
LOVE,Item_7,2425,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_7.txt
LOVE,Item_7A,1609,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_7A.txt
LOVE,Item_8,365,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_8.txt
LOVE,Item_9,100,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_9.txt
LOVE,Item_9A,8086,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_9A.txt
LOVE,Item_9B,384,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_9B.txt
LOVE,Item_9C,125,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_9C.txt
LOVE,Item_10,1007,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_10.txt
LOVE,Item_11,187,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_11.txt
LOVE,Item_12,285,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_12.txt
LOVE,Item_13,274,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_13.txt
LOVE,Item_14,293,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_14.txt
LOVE,Item_15,150,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_15.txt
LOVE,Item_16,823,data\03_sections\LOVE__10-K__0001628280-26-022929__Item_16.txt
LOVE,Signatures,71233,data\03_sections\LOVE__10-K__0001628280-26-022929__Signatures.txt
LOW,HEADER,30338,data\03_sections\LOW__10-K__0000060667-24-000033__HEADER.txt
LOW,Item_1,32929,data\03_sections\LOW__10-K__0000060667-24-000033__Item_1.txt
LOW,Item_1A,50865,data\03_sections\LOW__10-K__0000060667-24-000033__Item_1A.txt
LOW,Item_1B,41,data\03_sections\LOW__10-K__0000060667-24-000033__Item_1B.txt
LOW,Item_1C,7245,data\03_sections\LOW__10-K__0000060667-24-000033__Item_1C.txt
LOW,Item_2,616,data\03_sections\LOW__10-K__0000060667-24-000033__Item_2.txt
LOW,Item_3,1846,data\03_sections\LOW__10-K__0000060667-24-000033__Item_3.txt
LOW,Item_4,2712,data\03_sections\LOW__10-K__0000060667-24-000033__Item_4.txt
LOW,Item_6,71,data\03_sections\LOW__10-K__0000060667-24-000033__Item_6.txt
LOW,Item_7,36436,data\03_sections\LOW__10-K__0000060667-24-000033__Item_7.txt
LOW,Item_7A,1330,data\03_sections\LOW__10-K__0000060667-24-000033__Item_7A.txt
LOW,Item_8,86586,data\03_sections\LOW__10-K__0000060667-24-000033__Item_8.txt
LOW,Item_9,99,data\03_sections\LOW__10-K__0000060667-24-000033__Item_9.txt
LOW,Item_9A,2075,data\03_sections\LOW__10-K__0000060667-24-000033__Item_9A.txt
LOW,Item_9B,427,data\03_sections\LOW__10-K__0000060667-24-000033__Item_9B.txt
LOW,Item_9C,141,data\03_sections\LOW__10-K__0000060667-24-000033__Item_9C.txt
LOW,Item_10,2394,data\03_sections\LOW__10-K__0000060667-24-000033__Item_10.txt
LOW,Item_11,472,data\03_sections\LOW__10-K__0000060667-24-000033__Item_11.txt
LOW,Item_12,355,data\03_sections\LOW__10-K__0000060667-24-000033__Item_12.txt
LOW,Item_13,388,data\03_sections\LOW__10-K__0000060667-24-000033__Item_13.txt
LOW,Item_14,318,data\03_sections\LOW__10-K__0000060667-24-000033__Item_14.txt
LOW,Item_15,950,data\03_sections\LOW__10-K__0000060667-24-000033__Item_15.txt
LOW,Item_16,72,data\03_sections\LOW__10-K__0000060667-24-000033__Item_16.txt
LOW,Signatures,1211,data\03_sections\LOW__10-K__0000060667-24-000033__Signatures.txt
LOW,HEADER,26042,data\03_sections\LOW__10-K__0000060667-25-000049__HEADER.txt
LOW,Item_1,34433,data\03_sections\LOW__10-K__0000060667-25-000049__Item_1.txt
LOW,Item_1A,53849,data\03_sections\LOW__10-K__0000060667-25-000049__Item_1A.txt
LOW,Item_1B,78,data\03_sections\LOW__10-K__0000060667-25-000049__Item_1B.txt
LOW,Item_1C,7782,data\03_sections\LOW__10-K__0000060667-25-000049__Item_1C.txt
LOW,Item_2,618,data\03_sections\LOW__10-K__0000060667-25-000049__Item_2.txt
LOW,Item_3,1874,data\03_sections\LOW__10-K__0000060667-25-000049__Item_3.txt
LOW,Item_4,3491,data\03_sections\LOW__10-K__0000060667-25-000049__Item_4.txt
LOW,Item_6,70,data\03_sections\LOW__10-K__0000060667-25-000049__Item_6.txt
LOW,Item_7,27797,data\03_sections\LOW__10-K__0000060667-25-000049__Item_7.txt
LOW,Item_7A,1291,data\03_sections\LOW__10-K__0000060667-25-000049__Item_7A.txt
LOW,Item_8,82291,data\03_sections\LOW__10-K__0000060667-25-000049__Item_8.txt
LOW,Item_9,99,data\03_sections\LOW__10-K__0000060667-25-000049__Item_9.txt
LOW,Item_9A,3039,data\03_sections\LOW__10-K__0000060667-25-000049__Item_9A.txt
LOW,Item_9C,140,data\03_sections\LOW__10-K__0000060667-25-000049__Item_9C.txt
LOW,Item_10,2496,data\03_sections\LOW__10-K__0000060667-25-000049__Item_10.txt
LOW,Item_11,472,data\03_sections\LOW__10-K__0000060667-25-000049__Item_11.txt
LOW,Item_12,355,data\03_sections\LOW__10-K__0000060667-25-000049__Item_12.txt
LOW,Item_13,388,data\03_sections\LOW__10-K__0000060667-25-000049__Item_13.txt
LOW,Item_14,317,data\03_sections\LOW__10-K__0000060667-25-000049__Item_14.txt
LOW,Item_15,941,data\03_sections\LOW__10-K__0000060667-25-000049__Item_15.txt
LOW,Item_16,71,data\03_sections\LOW__10-K__0000060667-25-000049__Item_16.txt
LOW,Signatures,1210,data\03_sections\LOW__10-K__0000060667-25-000049__Signatures.txt
LOW,HEADER,27082,data\03_sections\LOW__10-K__0000060667-26-000029__HEADER.txt
LOW,Item_1,32405,data\03_sections\LOW__10-K__0000060667-26-000029__Item_1.txt
LOW,Item_1A,55230,data\03_sections\LOW__10-K__0000060667-26-000029__Item_1A.txt
LOW,Item_1B,41,data\03_sections\LOW__10-K__0000060667-26-000029__Item_1B.txt
LOW,Item_1C,7968,data\03_sections\LOW__10-K__0000060667-26-000029__Item_1C.txt
LOW,Item_2,656,data\03_sections\LOW__10-K__0000060667-26-000029__Item_2.txt
LOW,Item_3,2059,data\03_sections\LOW__10-K__0000060667-26-000029__Item_3.txt
LOW,Item_4,2701,data\03_sections\LOW__10-K__0000060667-26-000029__Item_4.txt
LOW,Item_6,70,data\03_sections\LOW__10-K__0000060667-26-000029__Item_6.txt
LOW,Item_7,29035,data\03_sections\LOW__10-K__0000060667-26-000029__Item_7.txt
LOW,Item_7A,1261,data\03_sections\LOW__10-K__0000060667-26-000029__Item_7A.txt
LOW,Item_8,91405,data\03_sections\LOW__10-K__0000060667-26-000029__Item_8.txt
LOW,Item_9,99,data\03_sections\LOW__10-K__0000060667-26-000029__Item_9.txt
LOW,Item_9A,2870,data\03_sections\LOW__10-K__0000060667-26-000029__Item_9A.txt
LOW,Item_9B,423,data\03_sections\LOW__10-K__0000060667-26-000029__Item_9B.txt
LOW,Item_9C,140,data\03_sections\LOW__10-K__0000060667-26-000029__Item_9C.txt
LOW,Item_10,2496,data\03_sections\LOW__10-K__0000060667-26-000029__Item_10.txt
LOW,Item_11,472,data\03_sections\LOW__10-K__0000060667-26-000029__Item_11.txt
LOW,Item_12,355,data\03_sections\LOW__10-K__0000060667-26-000029__Item_12.txt
LOW,Item_13,308,data\03_sections\LOW__10-K__0000060667-26-000029__Item_13.txt
LOW,Item_14,317,data\03_sections\LOW__10-K__0000060667-26-000029__Item_14.txt
LOW,Item_15,993,data\03_sections\LOW__10-K__0000060667-26-000029__Item_15.txt
LOW,Item_16,71,data\03_sections\LOW__10-K__0000060667-26-000029__Item_16.txt
LOW,Signatures,1210,data\03_sections\LOW__10-K__0000060667-26-000029__Signatures.txt
LZB,HEADER,41906,data\03_sections\LZB__10-K__0000057131-24-000028__HEADER.txt
LZB,Item_1,34204,data\03_sections\LZB__10-K__0000057131-24-000028__Item_1.txt
LZB,Item_1A,35637,data\03_sections\LZB__10-K__0000057131-24-000028__Item_1A.txt
LZB,Item_1B,42,data\03_sections\LZB__10-K__0000057131-24-000028__Item_1B.txt
LZB,Item_1C,5199,data\03_sections\LZB__10-K__0000057131-24-000028__Item_1C.txt
LZB,Item_2,894,data\03_sections\LZB__10-K__0000057131-24-000028__Item_2.txt
LZB,Item_3,472,data\03_sections\LZB__10-K__0000057131-24-000028__Item_3.txt
LZB,Item_4,2690,data\03_sections\LZB__10-K__0000057131-24-000028__Item_4.txt
LZB,Item_5,2877,data\03_sections\LZB__10-K__0000057131-24-000028__Item_5.txt
LZB,Item_6,17,data\03_sections\LZB__10-K__0000057131-24-000028__Item_6.txt
LZB,Item_7,36853,data\03_sections\LZB__10-K__0000057131-24-000028__Item_7.txt
LZB,Item_7A,3200,data\03_sections\LZB__10-K__0000057131-24-000028__Item_7A.txt
LZB,Item_8,99807,data\03_sections\LZB__10-K__0000057131-24-000028__Item_8.txt
LZB,Item_9,100,data\03_sections\LZB__10-K__0000057131-24-000028__Item_9.txt
LZB,Item_9A,1821,data\03_sections\LZB__10-K__0000057131-24-000028__Item_9A.txt
LZB,Item_9B,843,data\03_sections\LZB__10-K__0000057131-24-000028__Item_9B.txt
LZB,Item_9C,124,data\03_sections\LZB__10-K__0000057131-24-000028__Item_9C.txt
LZB,Item_10,1176,data\03_sections\LZB__10-K__0000057131-24-000028__Item_10.txt
LZB,Item_11,872,data\03_sections\LZB__10-K__0000057131-24-000028__Item_11.txt
LZB,Item_12,364,data\03_sections\LZB__10-K__0000057131-24-000028__Item_12.txt
LZB,Item_13,430,data\03_sections\LZB__10-K__0000057131-24-000028__Item_13.txt
LZB,Item_14,334,data\03_sections\LZB__10-K__0000057131-24-000028__Item_14.txt
LZB,Item_15,492,data\03_sections\LZB__10-K__0000057131-24-000028__Item_15.txt
LZB,Item_16,495,data\03_sections\LZB__10-K__0000057131-24-000028__Item_16.txt
LZB,Signatures,471,data\03_sections\LZB__10-K__0000057131-24-000028__Signatures.txt
LZB,HEADER,43464,data\03_sections\LZB__10-K__0000057131-25-000029__HEADER.txt
LZB,Item_1,34532,data\03_sections\LZB__10-K__0000057131-25-000029__Item_1.txt
LZB,Item_1A,35762,data\03_sections\LZB__10-K__0000057131-25-000029__Item_1A.txt
LZB,Item_1B,63,data\03_sections\LZB__10-K__0000057131-25-000029__Item_1B.txt
LZB,Item_1C,5330,data\03_sections\LZB__10-K__0000057131-25-000029__Item_1C.txt
LZB,Item_2,822,data\03_sections\LZB__10-K__0000057131-25-000029__Item_2.txt
LZB,Item_3,472,data\03_sections\LZB__10-K__0000057131-25-000029__Item_3.txt
LZB,Item_4,2854,data\03_sections\LZB__10-K__0000057131-25-000029__Item_4.txt
LZB,Item_5,3076,data\03_sections\LZB__10-K__0000057131-25-000029__Item_5.txt
LZB,Item_6,17,data\03_sections\LZB__10-K__0000057131-25-000029__Item_6.txt
LZB,Item_7,37275,data\03_sections\LZB__10-K__0000057131-25-000029__Item_7.txt
LZB,Item_7A,3221,data\03_sections\LZB__10-K__0000057131-25-000029__Item_7A.txt
LZB,Item_8,97579,data\03_sections\LZB__10-K__0000057131-25-000029__Item_8.txt
LZB,Item_9,100,data\03_sections\LZB__10-K__0000057131-25-000029__Item_9.txt
LZB,Item_9A,1821,data\03_sections\LZB__10-K__0000057131-25-000029__Item_9A.txt
LZB,Item_9B,855,data\03_sections\LZB__10-K__0000057131-25-000029__Item_9B.txt
LZB,Item_9C,103,data\03_sections\LZB__10-K__0000057131-25-000029__Item_9C.txt
LZB,Item_10,1353,data\03_sections\LZB__10-K__0000057131-25-000029__Item_10.txt
LZB,Item_11,872,data\03_sections\LZB__10-K__0000057131-25-000029__Item_11.txt
LZB,Item_12,2249,data\03_sections\LZB__10-K__0000057131-25-000029__Item_12.txt
LZB,Item_13,451,data\03_sections\LZB__10-K__0000057131-25-000029__Item_13.txt
LZB,Item_14,313,data\03_sections\LZB__10-K__0000057131-25-000029__Item_14.txt
LZB,Item_15,532,data\03_sections\LZB__10-K__0000057131-25-000029__Item_15.txt
LZB,Item_16,474,data\03_sections\LZB__10-K__0000057131-25-000029__Item_16.txt
LZB,Signatures,471,data\03_sections\LZB__10-K__0000057131-25-000029__Signatures.txt
LZB,HEADER,42257,data\03_sections\LZB__10-K__0000057131-26-000019__HEADER.txt
LZB,Item_1,37291,data\03_sections\LZB__10-K__0000057131-26-000019__Item_1.txt
LZB,Item_1A,33256,data\03_sections\LZB__10-K__0000057131-26-000019__Item_1A.txt
LZB,Item_1B,42,data\03_sections\LZB__10-K__0000057131-26-000019__Item_1B.txt
LZB,Item_1C,5972,data\03_sections\LZB__10-K__0000057131-26-000019__Item_1C.txt
LZB,Item_2,779,data\03_sections\LZB__10-K__0000057131-26-000019__Item_2.txt
LZB,Item_3,472,data\03_sections\LZB__10-K__0000057131-26-000019__Item_3.txt
LZB,Item_4,2766,data\03_sections\LZB__10-K__0000057131-26-000019__Item_4.txt
LZB,Item_5,3637,data\03_sections\LZB__10-K__0000057131-26-000019__Item_5.txt
LZB,Item_6,17,data\03_sections\LZB__10-K__0000057131-26-000019__Item_6.txt
LZB,Item_7,39602,data\03_sections\LZB__10-K__0000057131-26-000019__Item_7.txt
LZB,Item_7A,3383,data\03_sections\LZB__10-K__0000057131-26-000019__Item_7A.txt
LZB,Item_8,96186,data\03_sections\LZB__10-K__0000057131-26-000019__Item_8.txt
LZB,Item_9,100,data\03_sections\LZB__10-K__0000057131-26-000019__Item_9.txt
LZB,Item_9A,1821,data\03_sections\LZB__10-K__0000057131-26-000019__Item_9A.txt
LZB,Item_9B,1949,data\03_sections\LZB__10-K__0000057131-26-000019__Item_9B.txt
LZB,Item_9C,124,data\03_sections\LZB__10-K__0000057131-26-000019__Item_9C.txt
LZB,Item_10,1332,data\03_sections\LZB__10-K__0000057131-26-000019__Item_10.txt
LZB,Item_11,893,data\03_sections\LZB__10-K__0000057131-26-000019__Item_11.txt
LZB,Item_12,2250,data\03_sections\LZB__10-K__0000057131-26-000019__Item_12.txt
LZB,Item_13,430,data\03_sections\LZB__10-K__0000057131-26-000019__Item_13.txt
LZB,Item_14,334,data\03_sections\LZB__10-K__0000057131-26-000019__Item_14.txt
LZB,Item_15,532,data\03_sections\LZB__10-K__0000057131-26-000019__Item_15.txt
LZB,Item_16,474,data\03_sections\LZB__10-K__0000057131-26-000019__Item_16.txt
LZB,Signatures,471,data\03_sections\LZB__10-K__0000057131-26-000019__Signatures.txt
MGRX,HEADER,19025,data\03_sections\MGRX__10-K__0001493152-24-012508__HEADER.txt
MGRX,Item_1A,219423,data\03_sections\MGRX__10-K__0001493152-24-012508__Item_1A.txt
MGRX,Item_8,451,data\03_sections\MGRX__10-K__0001493152-24-012508__Item_8.txt
MGRX,Item_11,23195,data\03_sections\MGRX__10-K__0001493152-24-012508__Item_11.txt
MGRX,Signatures,1096,data\03_sections\MGRX__10-K__0001493152-24-012508__Signatures.txt
MGRX,HEADER,47735,data\03_sections\MGRX__10-K__0001493152-26-014478__HEADER.txt
MGRX,Item_1A,307650,data\03_sections\MGRX__10-K__0001493152-26-014478__Item_1A.txt
MGRX,Item_8,451,data\03_sections\MGRX__10-K__0001493152-26-014478__Item_8.txt
MGRX,Item_11,19192,data\03_sections\MGRX__10-K__0001493152-26-014478__Item_11.txt
MGRX,Item_1,18732,data\03_sections\MGRX__10-K__0001493152-26-014478__Item_1.txt
