ticker,filename,status,old_md5,new_md5
TDUP,TDUP-THREDUP INC-2024.pdf,only_in_old,805521786f635dc46b8d02442713265c,
MUSA,MUSA-MURPHY USA INC-2022.pdf,only_in_old,b5bc7872d54d32fdf0b5aba0cf7167b3,
NGVC,NGVC-NATURAL GROCERS VITAMIN CTGE-2024.pdf,only_in_old,3ac6e17dcc96744fbbb28fa87aee3a45,
EYE,EYE-NATIONAL VISION HOLDINGS INC-2021.pdf,only_in_old,98bfac08e08e780e0ffd90fe54196ef5,
TDUP,TDUP-THREDUP INC-2021.pdf,only_in_old,4515ca3940fe574118967948e349d3a4,
UPD,UPD-UPBOUND GROUP INC-2022.pdf,only_in_old,4905584b1a15ec918910c1a5d6835f1a,
AZO,AZO-AUTOZONE INC-2023.pdf,only_in_old,92eab4730f6e601979270c4c45d8a436,
VRA,VRA-VERA BRADLEY INC-2023.pdf,only_in_old,4e68e8bc6b2f64f1d2f52006197ad9e5,
NKE,NKE-NIKE INC -CL B-2014-2015.pdf,only_in_new,,b69f986722f031ec1bb95f2dd08d777b
XOM,XOM-EXXON MOBIL CORP-2016.pdf,only_in_new,,166a97963684bc17bb190e3674f0018b
PVH,PVH-PVH CORP-2018.pdf,only_in_new,,5673c32aef2fa7a3c1d4d3d073cfcac6
XOM,XOM-EXXON MOBIL CORP-2018.pdf,only_in_new,,51e32704f357bda6660a660b12595df7
M,M-MACY_S INC-2020.pdf,only_in_new,,185a35469045929f98af2c53bad055a9
RL,RL-RALPH LAUREN CORP-2020.pdf,only_in_new,,958394b439c01c679d5593077ea6bf9b
LOW,LOW-LOWE_S COS INC-2015.pdf,only_in_new,,c84c193d7015990ec3e0403ffa1b8fdb
TSCO,TSCO-TRACTOR SUPPLY CO-2019.pdf,only_in_new,,503cc4459700f137255a88bf44850a88
MHK,MHK-MOHAWK INDUSTRIES INC-2018.pdf,only_in_new,,5b1b39727f54d0a5430e11812b256595
WWW,WWW-WOLVERINE WORLD WIDE-2020.pdf,only_in_new,,2e2a518c478e196726895881f51bed6b
GAP,GAP-GAP INC-2015-2016.pdf,only_in_new,,94947382396b52baeedcd983c816b544
WMK,WMK-WEIS MARKETS INC-2017.pdf,only_in_new,,e5ad94228d84e04f039855383a5dec08
PTRN,PTRN-PATTERN GROUP INC-2019.pdf,only_in_new,,c9f4de52c831cbf9794b39889c95a3e3
KR,KR-KROGER CO-2018.pdf,only_in_new,,0db048a5eaa4cdba1b539614f79f3ee3
WMT,WMT-WALMART INC-2015.pdf,only_in_new,,62483dca8ad4d0f64af66054bda5622c
EBAY,EBAY-EBAY INC-2020.pdf,only_in_new,,fca02435c15ea02e30a385ca3a17a6cf
TJX,TJX-TJX COS INC (THE)-2020.pdf,only_in_new,,7f7774c1ceba554d58e8ecbc5c51df96
VZ,VZ-VERIZON COMMUNICATIONS INC-2017.pdf,only_in_new,,40d12d031d7c5f17922ef336f78ae4aa
SGI,SGI-SOMNIGROUP INTERNATIONAL INC(TEMPUR SEALY)-2019.pdf,only_in_new,,b2d50fc9fee2362953865d313c8d8d13
PLCE,PLCE-CHILDRENS PLACE INC-2020.pdf,only_in_new,,3f7204b88ff9e6c5bfabce65253d07ce
DECK,DECK-IDECKERS OUTDOOR CORP-2018.pdf,only_in_new,,c65e2c665b5292a4aef5cfed30d0ad96
AMZN,AMZN-AMAZON.COM INC-2018.pdf,only_in_new,,029ec905f54324de076e42b1cd8987c4
GES,GES-GUESS INC-2016-2017.pdf,only_in_new,,37d28c2b8c88c5c6cd9a857e4e18e145
HD,HD-HOME DEPOT INC-2018.pdf,only_in_new,,c27c22670c01a5785ac787e68c214b68
PTRN,PTRN-PATTERN GROUP INC-2016.pdf,only_in_new,,8877783faa86822760b4c13d7b17ff30
NKE,NKE-NIKE INC -CL B-2016-2017.pdf,only_in_new,,98a2d355287eab4dc5df598e7ca4dfb9
ROST,ROST-ROSS STORES INC-2020.pdf,only_in_new,,0f5fb53b49acf57d5df63021841470d7
SONO,SONO-SONOS INC-2019.pdf,only_in_new,,cd46d77f598457a4b33ff4372479bc88
M,M-MACY_S INC-2018.pdf,only_in_new,,75af26750db1353bdf51630f4c933ff8
AAPL,AAPL-APPLE INC-2017.pdf,only_in_new,,4a654ff77f809343527443db2f4a844f
TJX,TJX-TJX COS INC (THE)-2019.pdf,only_in_new,,bc46c56dd9b620664aa48eb45d23795a
EYE,EYE-NATIONAL VISION HOLDINGS INC-2020.pdf,only_in_new,,f27bc9ed2a900722a9a7131194a72fac
VVV,VVV-VALVOLINE INC-2017.pdf,only_in_new,,3a75ef5ae19d95701b9e8848ba53f3e4
TGT,TGT-TARGET CORP-2016.pdf,only_in_new,,6cc80c87cb7d2027c3c4d30f26f01b7b
TJX,TJX-TJX COS INC (THE)-2015.pdf,only_in_new,,0f8b66ec1cdfb4687adb8062e64bae62
GAP,GAP-GAP INC-2017.pdf,only_in_new,,d954d340f4e7b56b2425c86d7e8b87c1
XOM,XOM-EXXON MOBIL CORP-2017.pdf,only_in_new,,20a3180d31e8546090de0f486aa2a227
AAP,AAP-ADVANCE AUTO PARTS INC-2020.pdf,only_in_new,,4a61e535c33c054cb7ac3bd62c2a0b57
AAPL,AAPL-APPLE INC-2015.pdf,only_in_new,,ddf1faed136a70f0f5065026dff98b8f
PLCE,PLCE-CHILDRENS PLACE INC-2019.pdf,only_in_new,,90b1dc4799930d21ab19a5e367b60255
PVH,PVH-PVH CORP-2019.pdf,only_in_new,,6e0cbc5364abe9a4fd516931caa8aa3f
DKS,DKS-DICKS SPORTING GOODS INC-2020.pdf,only_in_new,,931b3e5efd3b4f88103b1f7aa309dc91
WRBY,WRBY-WARBY PARKER INC-2018.pdf,only_in_new,,5afc57ce53839cbf6113a8b6e581d0f9
PTRN,PTRN-PATTERN GROUP INC-2017.pdf,only_in_new,,7d5557b900ec18a629a0e5cd888741ab
LEVI,LEVI-LEVI STRAUSS & CO-2020.pdf,only_in_new,,00af63e7971a149912ec85cb35ff2d48
WWW,WWW-WOLVERINE WORLD WIDE-2017.pdf,only_in_new,,ca02fb6bcefa112cedf700fc482950b4
CVS,CVS-CVS HEALTH CORP-2020.pdf,only_in_new,,2f9dbb6c2331a4ac30b1f6bca03892c9
TPR,TPR-TAPESTRY INC-2015.pdf,only_in_new,,759b3900800e4d44d8f0d0996d0647c9
SFM,SFM-SPROUTS FARMERS MARKET-2018.pdf,only_in_new,,e80c05005053670313bf4235fce7090c
WRBY,WRBY-WARBY PARKER INC-2020.pdf,only_in_new,,0048f3f9e3b22f5fbcb0fd0a7cd5f61a
VZ,VZ-VERIZON COMMUNICATIONS INC-2015.pdf,only_in_new,,372c6e3f3d63acd16bdad9d72294e87f
VZ,VZ-VERIZON COMMUNICATIONS INC-2016.pdf,only_in_new,,0f43e3c8444948835fa5c94fedbfcb6c
WMK,WMK-WEIS MARKETS INC-2018.pdf,only_in_new,,ab3c862d16a304e131981d3b70892461
WHR,WHR-WHIRLPOOL CORP-2018.pdf,only_in_new,,be806278e478fe70c9781ff3b083b85c
T,T-AT&T INC-2018.pdf,only_in_new,,3db0f767f83a32270230205b021c4d1a
KR,KR-KROGER CO-2015.pdf,only_in_new,,34373cbde53b51335cfdb5efda100ab4
MHK,MHK-MOHAWK INDUSTRIES INC-2016.pdf,only_in_new,,4e6c83564ccdfa9dd24cdd04f4352970
WMT,WMT-WALMART INC-2016.pdf,only_in_new,,ded80b2ef5bdb885a70577912a623796
DELL,DELL-DELL TECHNOLOGIES INC-2018.pdf,only_in_new,,c044bf59e705e8bffc6f2bc2036973be
TPR,TPR-TAPESTRY INC-2016.pdf,only_in_new,,b7dfffe1cc6c3378a8499fd2796720ff
WMT,WMT-WALMART INC-2017.pdf,only_in_new,,eef9f03ff3895a442650f5396bce31c6
PVH,PVH-PVH CORP-2016.pdf,only_in_new,,32868d8ad2b563f7afb72ef957364205
NWL,NWL-NEWELL BRANDS INC-2020.pdf,only_in_new,,ca12c2166417692971cc95cfcd54cf88
LEVI,LEVI-LEVI STRAUSS & CO-2019.pdf,only_in_new,,b6eb8abe361b6ad32530e6a63b9d0fad
ACI,ACI-ALBERTSONS COS INC-2016.pdf,only_in_new,,a39373804cd4c37aeb99765e2a1ced7b
HD,HD-HOME DEPOT INC-2016.pdf,only_in_new,,93ae90110e8800022347bdec229596e1
BURL,BURL-BURLINGTON STORES INC-2018.pdf,only_in_new,,1fd114183488db5f57b645d16fc639ac
EBAY,EBAY-EBAY INC-2017.pdf,only_in_new,,1a150478513cf75c23bfa5ad3f257135
CVS,CVS-CVS HEALTH CORP-2015.pdf,only_in_new,,6438883da40632fe9b635a850b28c4f6
TPR,TPR-TAPESTRY INC-2019.pdf,only_in_new,,e080f31ce6d1c4f758d70afc20f3c49c
CAL,CAL-CALERES INC-2020.pdf,only_in_new,,706ca6f1fcaf67bd3d3f5f1a98f9a246
VVV,VVV-VALVOLINE INC-2019.pdf,only_in_new,,01972e1f9f21bf4e05d83230122822cd
TJX,TJX-TJX COS INC (THE)-2016.pdf,only_in_new,,2c4ea51e88cc104bc4c82652ba74bdcc
SGI,SGI-SOMNIGROUP INTERNATIONAL INC(TEMPUR SEALY)-2020.pdf,only_in_new,,c21738b2266f50fa322359b34ebcd962
ETSY,ETSY-ETSY INC-2018.pdf,only_in_new,,87b8f7e796924e79d6b63b368cd85e28
SHOO,SHOO-MADDEN STEVEN LTD-2019.pdf,only_in_new,,786d444fb90a568a87b1965fc75f4e79
TJX,TJX-TJX COS INC (THE)-2018.pdf,only_in_new,,8b10d9269f9801370ed4f415b1ea6700
COLM,COLM-COLUMBIA SPORTSWEAR CO-2015.pdf,only_in_new,,db10ad2df48e706017bfd048f0cf05e2
ACI,ACI-ALBERTSONS COS INC-2020.pdf,only_in_new,,98a198a2b42cb2f6e87a86e48b575a61
WSM,WSM-WILLIAMS-SONOMA INC-2018.pdf,only_in_new,,bb9709d0e0bcd43f0eb80f71ecaf4380
TPR,TPR-TAPESTRY INC-2017.pdf,only_in_new,,16fafb80e492eb61bc62dc831a28aa23
SNBR,SNBR-SLEEP NUMBER CORP-2019.pdf,only_in_new,,97fb0279dfd9a53d044c9c44c9fb0e22
TGT,TGT-TARGET CORP-2015.pdf,only_in_new,,c71bc0e238c2261998ddc63eef6d6efe
PVH,PVH-PVH CORP-2015.pdf,only_in_new,,5e52582d7286e7f768372c61284934a5
SFM,SFM-SPROUTS FARMERS MARKET-2019.pdf,only_in_new,,20c2e5036a0fffbd394c18d0b6f512a0
LAD,LAD- Lithia Motors Inc - 2020.pdf,only_in_new,,2572271e828786d2a39a70c41b7fd124
ACI,ACI-ALBERTSONS COS INC-2017.pdf,only_in_new,,5b6c92044d8dbb46d22f31121f6c3225
XOM,XOM-EXXON MOBIL CORP-2015.pdf,only_in_new,,e0d9fab2ea9308a8bb67c74b1862765d
LOW,LOW-LOWE_S COS INC-2019.pdf,only_in_new,,3f5510e5c1f11c20e2ed9bbc594b8e8c
DKS,DKS-DICKS SPORTING GOODS INC-2019.pdf,only_in_new,,e19b58aadcacf8da8f7cbaeff58f305c
SGC,SGC-SUPERIOR GROUP OF COS INC-2019.pdf,only_in_new,,25218f96a833c9b863deccb53c4b9c10
VVV,VVV-VALVOLINE INC-2018.pdf,only_in_new,,76ea04c7fa7aea4d6e96e6f0dbc47ce5
COLM,COLM-COLUMBIA SPORTSWEAR CO-2020.pdf,only_in_new,,ee7e7269d5ccbfba2b8397c48d01a3c2
BBY,BBY-BEST BUY CO INC-2019.pdf,only_in_new,,76f467ae60fcd3b1e0f1c37eeb5c4e68
WSM,WSM-WILLIAMS-SONOMA INC-2019.pdf,only_in_new,,7266a05d16686874398f728ff30c0d12
AAP,AAP-ADVANCE AUTO PARTS INC-2017-2018.pdf,only_in_new,,dad59772bd9d1f356fef3f835396e59e
VRA,VRA-VERA BRADLEY INC-2020.pdf,only_in_new,,dcec1c87725fedf69ca7dadc0dbc66d4
LOW,LOW-LOWE_S COS INC-2020.pdf,only_in_new,,58aa655b4d76d78673e8049251de1041
NKE,NKE-NIKE INC -CL B-2018.pdf,only_in_new,,e7a8df85c4009165b7a1b85c6a90b17f
AAPL,AAPL-APPLE INC-2018.pdf,only_in_new,,ea0b59c907ce657273c69184019c49ca
TGT,TGT-TARGET CORP-2017.pdf,only_in_new,,6298f1e6d97df5f81c386f82e4ac23c8
ETSY,ETSY-ETSY INC-2016.pdf,only_in_new,,ecb562448ae2e54c329da6dd4fd95cf7
BBBY,BBBY-BED BATH & BEYOND INC-2017.pdf,only_in_new,,24bd0992962191dafcd48c721bd5f65c
AMZN,AMZN-AMAZON.COM INC-2019.pdf,only_in_new,,e6c95c2cf455d5eed7921c47b81f2aeb
ORLY,ORLY-O_REILLY AUTOMOTIVE INC-2020.pdf,only_in_new,,e0c1e04437f7c1a5f768a273db2484b5
VZ,VZ-VERIZON COMMUNICATIONS INC-2020.pdf,only_in_new,,9dc1ffe9dcdd3194f3d9c44e78a89d72
SFM,SFM-SPROUTS FARMERS MARKET-2017.pdf,only_in_new,,2ea29ebdfc75edb7257592efe6c885ec
COLM,COLM-COLUMBIA SPORTSWEAR CO-2018.pdf,only_in_new,,ddc3cba70b014e906728dd4b711fe27d
CVS,CVS-CVS HEALTH CORP-2019.pdf,only_in_new,,b741ed3cf9577585268298a946a03092
EBAY,EBAY-EBAY INC-2019.pdf,only_in_new,,7544540ff9697065c953a00bd4e31695
WMT,WMT-WALMART INC-2019.pdf,only_in_new,,6f4f9fcec03e49639cf060301cd05e25
CVS,CVS-CVS HEALTH CORP-2017.pdf,only_in_new,,23ae14b1ab6e4e4bd4d282aeb9a01352
T,T-AT&T INC-2017.pdf,only_in_new,,3aceb95ca2263a924d6d6a0fcc10ad34
WMK,WMK-WEIS MARKETS INC-2019.pdf,only_in_new,,a2719531c430189f34e35b4850630f55
DECK,DECK-IDECKERS OUTDOOR CORP-2020.pdf,only_in_new,,def615e573f01fb01282830365d400cf
TPR,TPR-TAPESTRY INC-2020.pdf,only_in_new,,e3cfba5477abad78871051baebaf7cdb
NKE,NKE-NIKE INC -CL B-2020.pdf,only_in_new,,1be16c51b90170dbe1d8f6ab33ea6f26
VZ,VZ-VERIZON COMMUNICATIONS INC-2019.pdf,only_in_new,,5ade765a23ce0476df04381edc9a1a25
VVV,VVV-VALVOLINE INC-2016.pdf,only_in_new,,364a4157b9860db16a342dc0c9e070a2
COST,COST-COSTCO WHOLESALE CORP-2019.pdf,only_in_new,,d3318e8fdb2c4cdfd9a964b0059159cc
T,T-AT&T INC-2019.pdf,only_in_new,,8967e215c1eb4c60137ad4e1751d4e5c
ETSY,ETSY-ETSY INC-2019.pdf,only_in_new,,139ee72b72c63427c7b2d87033fc0f82
GROV,GROV-GROVE COLLABORATIVE HLDG INC-2019.pdf,only_in_new,,aca495315cfa1bab56ce1019bb8a209b
TPR,TPR-TAPESTRY INC-2018.pdf,only_in_new,,97ffc0fa21f1310e566efdfe87cea5e3
CVS,CVS-CVS HEALTH CORP-2016.pdf,only_in_new,,a9d45a64a258f4e580315a2bf96fdea1
VZ,VZ-VERIZON COMMUNICATIONS INC-2018.pdf,only_in_new,,da1d29e93676ef04c7edc04835d2ad46
ETSY,ETSY-ETSY INC-2020.pdf,only_in_new,,c1c34c461e16f54698dfe0f29f19235d
ORLY,ORLY-O_REILLY AUTOMOTIVE INC-2018.pdf,only_in_new,,163fb2f9e65a642f91b7da2647103efe
VVV,VVV-VALVOLINE INC-2020.pdf,only_in_new,,7b8922d0ce95e4f1b09d24c8f25e4229
BBY,BBY-BEST BUY CO INC-2017.pdf,only_in_new,,d023a413de561916aded5ffb5e917295
SHOO,SHOO-MADDEN STEVEN LTD-2020.pdf,only_in_new,,601ff461122d19698bc6cc92a5e3f9fa
MHK,MHK-MOHAWK INDUSTRIES INC-2017.pdf,only_in_new,,0181e86d44682ceac61d3b02b800c50d
ULTA,ULTA-ULTA BEAUTY INC-2020.pdf,only_in_new,,58e85e109cd0929eb445c1089681558d
AAP,AAP-ADVANCE AUTO PARTS INC-2019.pdf,only_in_new,,cd37bcfb703c28863d774cc7985c4664
WSM,WSM-WILLIAMS-SONOMA INC-2020.pdf,only_in_new,,df4ea5879c8a06697fc613b60f6ca7ae
SONO,SONO-SONOS INC-2018.pdf,only_in_new,,4892b84966407166a7348b519c90995d
WMT,WMT-WALMART INC-2018.pdf,only_in_new,,cd7fea5aa95fee1a5f3e21fe6b0a0b84
PTRN,PTRN-PATTERN GROUP INC-2018.pdf,only_in_new,,cc3fc288b0912ce11e999fb84e45ad4e
WMK,WMK-WEIS MARKETS INC-2015.pdf,only_in_new,,cb34f67318765189933bbee732aecea4
TGT,TGT-TARGET CORP-2018.pdf,only_in_new,,8cef77fdbcb726f659495fe01aeaafbd
EBAY,EBAY-EBAY INC-2016.pdf,only_in_new,,0f1e610421ed7ddf68dc22c86b3b3fc4
PVH,PVH-PVH CORP-2017.pdf,only_in_new,,983f858c67708909edb08c9e3a30a21c
DECK,DECK-IDECKERS OUTDOOR CORP-2016.pdf,only_in_new,,5ec19f0186e6c263d5312dbb21dc72be
TGT,TGT-TARGET CORP-2019.pdf,only_in_new,,74196eeeb506c6dde8809b26597c91ee
DELL,DELL-DELL TECHNOLOGIES INC-2015.pdf,only_in_new,,88602e71103a43a3180bf064975d764e
BBY,BBY-BEST BUY CO INC-2016.pdf,only_in_new,,0dd6416e04ce4b7e460b28a65485d111
TSCO,TSCO-TRACTOR SUPPLY CO-2020.pdf,only_in_new,,857d93b000ce29a8341debe1b27d2fad
LULU,LULU-LULULEMON ATHLETICA INC-2020.pdf,only_in_new,,4e67c9878f398d8adf86a5352af64d53
COST,COST-COSTCO WHOLESALE CORP-2020.pdf,only_in_new,,ced2ee939f2169f13f9fd021600e3d66
EBAY,EBAY-EBAY INC-2018.pdf,only_in_new,,9e9a1b6e1f2435f25b9dfae63b5d90b2
EYE,EYE-NATIONAL VISION HOLDINGS INC-2019.pdf,only_in_new,,510b8b195efebe198da18a4762a42818
KTB,KTB-KONTOOR BRANDS INC-2020.pdf,only_in_new,,018ffda82722fcf807a9df38ee338eaa
BBBY,BBBY-BED BATH & BEYOND INC-2018.pdf,only_in_new,,3e7fb7352536ffe4393cc986c36b7ccf
DELL,DELL-DELL TECHNOLOGIES INC-2019.pdf,only_in_new,,2e61ebd41c3657e5e2af068b8cc3ca1b
WHR,WHR-WHIRLPOOL CORP-2016.pdf,only_in_new,,9c730d3687b0a7e58e30c094d4d762b5
CVS,CVS-CVS HEALTH CORP-2018.pdf,only_in_new,,937ce1e745af00d9148b7e24604cc69f
COLM,COLM-COLUMBIA SPORTSWEAR CO-2019.pdf,only_in_new,,2ab73a84ce8a4da341e2ce17ac415021
SGC,SGC-SUPERIOR GROUP OF COS INC-2020.pdf,only_in_new,,97b3bdd21078b3f5af7e2e7a5a578fb0
GROV,GROV-GROVE COLLABORATIVE HLDG INC-2018.pdf,only_in_new,,97acf3b6e7bf6379678f69d74c57afbd
HD,HD-HOME DEPOT INC-2019.pdf,only_in_new,,b8675e7f412fb2593a8e25d8608062fa
DELL,DELL-DELL TECHNOLOGIES INC-2017.pdf,only_in_new,,78d51dce21e455364fb2588cc78ddc33
WMT,WMT-WALMART INC-2014.pdf,only_in_new,,3f4e28cb63cc4f8f02760577baa9c19f
DG,DG-DOLLAR GENERAL CORP-2019.pdf,only_in_new,,1f129c82a507e3dae9b466967c6cea17
KR,KR-KROGER CO-2019.pdf,only_in_new,,6c187a6ac86c93aee934a774e7fbfcd7
BBY,BBY-BEST BUY CO INC-2015.pdf,only_in_new,,920db93fab0c197de3efbd3d8b2b2135
LOW,LOW-LOWE_S COS INC-2017.pdf,only_in_new,,dde14b5a9abbc2446cae906bb5a1ef00
KR,KR-KROGER CO-2016.pdf,only_in_new,,6cc92f421a261b8d3741f2829980b454
ETSY,ETSY-ETSY INC-2017.pdf,only_in_new,,2ea51fbbaa69d341e40830d274d9ae17
WRBY,WRBY-WARBY PARKER INC-2019.pdf,only_in_new,,95f706678d7705ad9e2f4eaec4491cd7
GAP,GAP-GAP INC-2019.pdf,only_in_new,,e881afb4d0915537b5b9b556affd4c7b
WMK,WMK-WEIS MARKETS INC-2020.pdf,only_in_new,,d6840c02fbe7428dde6774e234276280
GAP,GAP-GAP INC-2018.pdf,only_in_new,,6cf5d322fdf6ea72bf2b108da1247e8b
BBY,BBY-BEST BUY CO INC-2020.pdf,only_in_new,,3cf2738228f2c30196da8d815dbe6d53
WMK,WMK-WEIS MARKETS INC-2016.pdf,only_in_new,,6d103c13bf698c8d54df82fdf32d30c5
PTRN,PTRN-PATTERN GROUP INC-2015.pdf,only_in_new,,d96355a7f6c291336453c22e4603d7a1
COLM,COLM-COLUMBIA SPORTSWEAR CO-2017.pdf,only_in_new,,efe3cb4c16ff2d3258193a8020102046
VFC,VFC-VF CORP-2015.pdf,only_in_new,,9d4dc838419b4556e1c0b6cf54a65dfd
WWW,WWW-WOLVERINE WORLD WIDE-2015.pdf,only_in_new,,51516d5833a493cd05a128fdc6ef1d27
BBBY,BBBY-BED BATH & BEYOND INC-2020.pdf,only_in_new,,149d453c568e8a5e1ed9365760095820
AAPL,AAPL-APPLE INC-2016.pdf,only_in_new,,cee82f57fb48f6dcc25861e7df76e309
KTB,KTB-KONTOOR BRANDS INC-2019.pdf,only_in_new,,6d7d869d8ac102fa9723946879ddda5a
DECK,DECK-IDECKERS OUTDOOR CORP-2019.pdf,only_in_new,,cab98afd4fc8a4e7c63a1815ad17a6ed
GES,GES-GUESS INC-2018-2019.pdf,only_in_new,,64fb1e24aff4fac958ab77b20750f7df
BURL,BURL-BURLINGTON STORES INC-2019.pdf,only_in_new,,5e1389b02b982a2cd2f2d87ccb2a6040
SFM,SFM-SPROUTS FARMERS MARKET-2020.pdf,only_in_new,,2d6d5086de4177f5d6c47c3a8e4c0d6f
WOOf,WOOf-PETCO HEALTH AND WELLNESS CO-2020.pdf,only_in_new,,0530c702a3a039617031e554a5c5eb0e
WSM,WSM-WILLIAMS-SONOMA INC-2017.pdf,only_in_new,,0f716f83a6e79ff9c8154398f130f372
LOW,LOW-LOWE_S COS INC-2018.pdf,only_in_new,,7f7184cf577570c42b837b48aaa457cf
CRI,CRI-CARTER_S INC-2020.pdf,only_in_new,,9d2798b0642e586c7abac6e8901c4bc9
MHK,MHK-MOHAWK INDUSTRIES INC-2019.pdf,only_in_new,,0f4eb545904f8bd7781327047d9ac1cb
WHR,WHR-WHIRLPOOL CORP-2015.pdf,only_in_new,,bd86377d2ce3fb4c39c6c670592e57e4
GES,GES-GUESS INC-2020-2021.pdf,only_in_new,,e1b6f9dd4b6d3bd750690c24920fa703
DECK,DECK-IDECKERS OUTDOOR CORP-2017.pdf,only_in_new,,aae2eaeab2d400fadf45c8eb866f1d0c
ORLY,ORLY-O_REILLY AUTOMOTIVE INC-2019.pdf,only_in_new,,51881ffd447f099f808195fb54232db0
BURL,BURL-BURLINGTON STORES INC-2020.pdf,only_in_new,,cda79be05acb8a427aac2dc7c307ac20
BBY,BBY-BEST BUY CO INC-2018.pdf,only_in_new,,8f17a7c798fa5d50807e4b3d0f5b97e2
VFC,VFC-VF CORP-2019.pdf,only_in_new,,f8e0a6a699d3c34f283528662a52c82c
DLTR,DLTR-DOLLAR TREE INC-2016.pdf,only_in_new,,83f31130e154c01435dfc3fc168f37cc
AZO,AZO-AUTOZONE INC-2019.pdf,only_in_new,,e0d7bf60ef5609f5e54bc8b0ad06dc46
T,T-AT&T INC-2015.pdf,only_in_new,,f352cbd11001f7289b6dd31b0adee5c3
WSM,WSM-WILLIAMS-SONOMA INC-2016.pdf,only_in_new,,7e97471755d57642ac787594fd404fd0
LESL,LESL-LESLIE_S INC-2020.pdf,only_in_new,,5b541776fe11fb23bb649ad3f1c015d5
WHR,WHR-WHIRLPOOL CORP-2017.pdf,only_in_new,,7a642eeac5423e4dbcd69a602f37f17d
MHK,MHK-MOHAWK INDUSTRIES INC-2020.pdf,only_in_new,,83a960b2056d0a6e059a5b8492ce4d2a
TJX,TJX-TJX COS INC (THE)-2017.pdf,only_in_new,,ada649c0e8885e29ca107c7cacf0e0a3
KMX,KMX-CARMAX INC-2019.pdf,only_in_new,,346936873b4f0b43ba9826c3f28a8f13
ACI,ACI-ALBERTSONS COS INC-2019.pdf,only_in_new,,0795aa0d2bdea6c58aa62a3d540161d6
HD,HD-HOME DEPOT INC-2015.pdf,only_in_new,,64a6d9e020fa0bde6e55bbc295220f2f
PTRN,PTRN-PATTERN GROUP INC-2020.pdf,only_in_new,,492d757c71201cf126959eec570fc5c1
GAP,GAP-GAP INC-2020.pdf,only_in_new,,7ece7a438ca7f07ca6ee6435c5ffe02c
AAPL,AAPL-APPLE INC-2014.pdf,only_in_new,,38d42597fd83eceaa13841412ba3dfec
HD,HD-HOME DEPOT INC-2014.pdf,only_in_new,,6cfa9e9da8c67ac0d5b94b53725151c2
NKE,NKE-NIKE INC -CL B-2019.pdf,only_in_new,,1b64fd5e48b861f84516275b04fb7266
VFC,VFC-VF CORP-2017.pdf,only_in_new,,3c2cca5836ac1a29c752e02545f52245
HD,HD-HOME DEPOT INC-2017.pdf,only_in_new,,e93e7e0c8f2a72adc297f4d7828c6e2e
DG,DG-DOLLAR GENERAL CORP-2020.pdf,only_in_new,,35c2f5ed37a98c041ebd43717036fece
NWL,NWL-NEWELL BRANDS INC-2019.pdf,only_in_new,,0683c3ea3acb7461632ee76549e4acfd
WHR,WHR-WHIRLPOOL CORP-2020.pdf,only_in_new,,02e84366e7f288dccdc2ef7c976b820f
GROV,GROV-GROVE COLLABORATIVE HLDG INC-2020.pdf,only_in_new,,1230827a0c55e649892797d9fe15cea3
JWN,JWN-NORDSTROM INC-2020.pdf,only_in_new,,87d3dab8b92331c54043a05a49e3e472
LOW,LOW-LOWE_S COS INC-2016.pdf,only_in_new,,1d93f5488c5b69619480f530220874b2
PVH,PVH-PVH CORP-2020.pdf,only_in_new,,6597a348f5706dd9f366dd781e9623c2
KR,KR-KROGER CO-2017.pdf,only_in_new,,e79ce5d4bbfbdeab4a00cd949e64b832
BIRD,BIRD-ALLBIRDS INC-2020.pdf,only_in_new,,0ce6459b598062d1867df0f1e6551c9d
WSM,WSM-WILLIAMS-SONOMA INC-2015.pdf,only_in_new,,175aa24d6ddf2b7c72b65dd42c5744d7
DELL,DELL-DELL TECHNOLOGIES INC-2016.pdf,only_in_new,,3a2435d7c7f21218b16366d89b48ba55
COST,COST-COSTCO WHOLESALE CORP-2018.pdf,only_in_new,,f690c63fbf7792d6a4a369381ac9d919
WWW,WWW-WOLVERINE WORLD WIDE-2019.pdf,only_in_new,,ea6aa0dc2480f75a4be9e864aa43a28d
DLTR,DLTR-DOLLAR TREE INC-2018.pdf,only_in_new,,f6c993823c0ab2025bcaa8c5d2c29dfb
WHR,WHR-WHIRLPOOL CORP-2019.pdf,only_in_new,,4378f2fa48a922ddd151f7b093d48927
